audio_file_path	romaji_name	id	en_name	ja_name	path	ja_path_name	en_path_name	path_taxon_rank_name 
data01/konohazuku_hinoyama_0706_kuroda.0002.wav	konohazuku	Q171563	Eurasian Scops Owl	コノハズク	Q5881279/Q25222/Q26012/Q832329/Q171563	Strigimorphae/フクロウ目/フクロウ科/コノハズク属/コノハズク	Strigimorphae/Strigiformes/Strigidae/Otus/Eurasian Scops Owl	/order/family/genus/species
data01/enaga_0703_hyogo_kaji.0002.wav	enaga							
data01/kibitaki_0906_hyogo_kaji.0014.wav	kibitaki							
data01/shirohara_110410_utsunomiya_hirano.0001.wav	shirohara							
data01/noguchigera_120419_yambaru_moriya.0000.wav	noguchigera	Q21948535	Dendrocopos noguchii	ノグチゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q723059/Q21948535'			
data01/hagimashiko_160315_kochi_kuroda2.0003.wav	hagimashiko	Q739209	Asian Rosy Finch	ハギマシコ	Q25341/Q160835/Q667490/Q673853/Q739209	スズメ目/アトリ科/ヒワ亜科/Leucosticte/ハギマシコ	Passeriformes/Fringillidae/Carduelinae/Leucosticte/Asian Rosy Finch	order/family/subfamily//species
data01/kumataka120303_ishikawa_kuroda.0015.wav	kumataka	Q1262185	Moutain Hawk-Eagle	クマタカ	Q1978121/Q1262185	Nisaetus/クマタカ	Nisaetus/Moutain Hawk-Eagle	/species
data01/ezomushikui_040528_kokubunji_mju.0002.wav	ezomushikui	Q2669182	Sakhalin Leaf Warbler	エゾムシクイ	Q194240/Q1929497/Q214627/Q2669182	スズメ亜目/メボソムシクイ科/Phylloscopus/エゾムシクイ	Passeri/Phylloscopidae/Phylloscopus/Sakhalin Leaf Warbler	suborder/family//species
data01/nyuunaisuzume_110809_nikko_hirano.0015.wav	nyuunaisuzume							
data01/amatsubame_120817_muroran_kuros.0001.wav	amatsubame	Q31866	Fork-tailed Swift	アマツバメ	'/Q5198624/Q25950/Q26617/Q310465/Q31866'			
data01/sijuukara5_0803_hyogo_kaji.0008.wav	shijuukara							
data01/higara_120111_chichibu_mju.0001.wav	higara							
data01/mozu_081014_watarase_hirano.0010.wav	mozu	Q804145	Bull-headed Shrike	モズ	Q25341/Q171052/Q754657/Q804145	スズメ目/モズ科/モズ属/モズ	Passeriformes/Laniidae/Lanius/Bull-headed Shrike	order/family/genus/species
data01/ochu_150524_tsushima_mju.0007.wav	ochu							
data01/akamozu_160522_nagano_hara.0002.wav	akamozu	Q790616	Brown Shrike	アカモズ	Q25341/Q171052/Q754657/Q790616	スズメ目/モズ科/モズ属/アカモズ	Passeriformes/Laniidae/Lanius/Brown Shrike	order/family/genus/species
data01/isuka_120327_shimokita_mikami.0004.wav	isuka	Q26552	Red Crossbill	イスカ	Q25341/Q160835/Q667490/Q339517/Q26552	スズメ目/アトリ科/ヒワ亜科/Loxia/イスカ	Passeriformes/Fringillidae/Carduelinae/Loxia/Red Crossbill	order/family/subfamily//species
data01/shimaaoji_110702_sarobetsu_namba.0016.wav	shimaaoji	Q335535	Yellow-breasted Bunting	シマアオジ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q335535'			
data01/yabusame_0906_hyogo_kaji.0000.wav	yabusame							
data01/shime_150428_utsunomiya_hirano.0004.wav	shime	Q174088	Hawfinch	シメ	Q25341/Q160835/Q667490/Q868144/Q174088	スズメ目/アトリ科/ヒワ亜科/Coccothraustes/シメ	Passeriformes/Fringillidae/Carduelinae/Coccothraustes/Hawfinch	order/family/subfamily//species
data01/akasho_9806_takara_anezaki.0000.wav	ryuukyuuakashoubin							
data01/sekka_20101125_watarase_hirano.0001.wav	sekka	Q210791	Zitting Cisticola	セッカ	Q550595/Q2719515/Q210791	セッカ科/Cisticola/セッカ	Cisticolidae/Cisticola/Zitting Cisticola	family//species
data01/kurotsugumi_150423_nara_kuroda.0010.wav	kurotsugumi							
data01/kisekirei_060526_tanzawa_mju.0002.wav	kisekirei							
data01/hoojiro_1004_hyogo_kaji.0002.wav	hoojiro	Q1076007	Meadow Bunting	ホオジロ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1076007'			
data01/chushakushyigi_120423_ishigaki_moriya.0002.wav	chushakushyigi							
data01/sendaimushikui_1005_hyogo_kaji.0001.wav	sendaimushikui	Q2869566	Eastern Crowned Warbler	センダイムシクイ	Q194240/Q1929497/Q214627/Q2869566	スズメ亜目/メボソムシクイ科/Phylloscopus/センダイムシクイ	Passeri/Phylloscopidae/Phylloscopus/Eastern Crowned Warbler	suborder/family//species
data01/hibari_100528_nasumachi.0003.wav	hibari	Q25961	Eurasian Skylark	ヒバリ	Q25341/Q194240/Q29858/Q378278/Q25961	スズメ目/スズメ亜目/ヒバリ科/ヒバリ属/ヒバリ	Passeriformes/Passeri/Lark/Alauda/Eurasian Skylark	order/suborder/family/genus/species
data01/hibari_100528_nasumachi.0009.wav	hibari	Q25961	Eurasian Skylark	ヒバリ	Q25341/Q194240/Q29858/Q378278/Q25961	スズメ目/スズメ亜目/ヒバリ科/ヒバリ属/ヒバリ	Passeriformes/Passeri/Lark/Alauda/Eurasian Skylark	order/suborder/family/genus/species
data01/samebitaki_080704_doto_kuroda.0000.wav	samebitaki							
data01/fukuro_160417_osaka_murahama.0007.wav	fukuro							
data01/akakokko_160515_miyake_kuroda.0006.wav	akakokko							
data01/hirara_110327_Utsunomiya_hirano.0001.wav	higara							
data01/kiashishigi_140515_tatsuno_kuroda.0001.wav	kiashishigi	Q1272062	Heteroscelus brevipes	キアシシギ	Q2312123/Q1272062	Tattler/キアシシギ	Tattler/Heteroscelus brevipes	/species
data01/gojukara_110402_maruyama_namba.0007.wav	gojyuukara							
data01/rkibitaki_120423_ishigaki_moriya.0006.wav	ryuukyuukibitaki							
data01/kogera_120101_chichibu_mju.0004.wav	kogera	Q27074882	Yungipicus kizuki	コゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q21596781/Q1466322/Q27074882'			
data01/uguisu_040421_kokubunji_mju.0001.wav	uguisu	Q27075456	Horornis diphone	ウグイス	Q25341/Q222432/Q9293884/Q27075456	スズメ目/ウグイス科/Horornis/ウグイス	Passeriformes/Cettiidae/Horornis/Horornis diphone	order/family//species
data01/mukudori_040529_fuchu_mju.0004.wav	mukudori	Q27075595	White-cheeked Starling	ムクドリ	Q25341/Q185237/Q604910/Q27075595	スズメ目/ムクドリ科/ムクドリ属/ムクドリ	Passeriformes/Sturnidae/Spodiopsar/White-cheeked Starling	order/family/genus/species
data01/jobitakic_160808_hyogo_kuroda.0008.wav	jyoubitaki							
data01/yamagara_070327_kodaira_mju.0005.wav	yamagara	Q27075354	Varied Tit	ヤマガラ	Q3838110/Q27075354	Q3838110/ヤマガラ	Varied Tit	Unknown/species
data01/goisagi_100420_watarase.0004.wav	goisagi	Q126216	Black-crowned Night Heron	ゴイサギ	Q133003/Q126216	Nycticorax/ゴイサギ	Nycticorax/Black-crowned Night Heron	/species
data01/isohiyodori_0606_hyogo_kaji.0003.wav	isohiyodori	Q152144	Blue Rock Thrush	イソヒヨドリ	Q1050525/Q152144	Q1050525/イソヒヨドリ	Blue Rock Thrush	Unknown/species
data01/higegabi_141015_kochi_kuroda.0000.wav	higegabi							
data01/ezobitaki_051005_nasuhio_hirano.0006.wav	ezobitaki							
data01/ezomushikui_160502_fukuoka_kuroda.0008.wav	ezomushikui	Q2669182	Sakhalin Leaf Warbler	エゾムシクイ	Q194240/Q1929497/Q214627/Q2669182	スズメ亜目/メボソムシクイ科/Phylloscopus/エゾムシクイ	Passeri/Phylloscopidae/Phylloscopus/Sakhalin Leaf Warbler	suborder/family//species
data01/ohakucho_100227_otawara_hirano.0008.wav	ohakucho							
data01/jobitaki_160808_hyogo_kuroda.0008.wav	jyoubitaki							
data01/hiyodori_110323_sapporo_namba.0006.wav	hiyodori	Q10770477	Brown-eared Bulbul	ヒヨドリ	Q194240/Q188854/Q749428/Q10770477	スズメ亜目/ヒヨドリ科/ヒヨドリ属/ヒヨドリ	Passeri/Pycnonotidae/Hypsipetes/Brown-eared Bulbul	suborder/family/genus/species
data01/iijimac_160515_miyake_kuroda.0010.wav	iijima							
data01/mozu_1002_hyogo_kaji.0015.wav	mozu	Q804145	Bull-headed Shrike	モズ	Q25341/Q171052/Q754657/Q804145	スズメ目/モズ科/モズ属/モズ	Passeriformes/Laniidae/Lanius/Bull-headed Shrike	order/family/genus/species
data01/yabusame_0709_hyogo_kaji.0016.wav	yabusame							
data01/misosazai-c_091204_sano_hirano.0006.wav	misosazai	Q25740	Eurasian Wren	ミソサザイ	Q25341/Q208304/Q3888717/Q25740	スズメ目/ミソサザイ科/Troglodytes/ミソサザイ	Passeriformes/Troglodytidae/Troglodytes/Eurasian Wren	order/family//species
data01/tsutsudori_060623_hokkaidou_kaji.0004.wav	tsutsudori	Q1266506	Oriental Cuckoo	ツツドリ	Q746658/Q1266506	カッコウ属/ツツドリ	Cuculus/Oriental Cuckoo	genus/species
data01/oban_151129_awara_mju.0003.wav	ooban	Q25376	Common Coot	オオバン	Q637533/Q25376	Fulica/オオバン	Fulica/Common Coot	/species
data01/torafu_080602_tochigi_hirano.0006.wav	torafu							
data01/konohazuku_hinoyama_0706_kuroda.0006.wav	konohazuku	Q171563	Eurasian Scops Owl	コノハズク	Q5881279/Q25222/Q26012/Q832329/Q171563	Strigimorphae/フクロウ目/フクロウ科/コノハズク属/コノハズク	Strigimorphae/Strigiformes/Strigidae/Otus/Eurasian Scops Owl	/order/family/genus/species
data01/ootaka_131223_tatsuno_kuroda.0014.wav	ootaka	Q25353	Northern Goshawk	オオタカ	Q940115/Q188737/Q25353	ハイタカ亜科/ハイタカ属/オオタカ	Accipitrinae/Accipiter/Northern Goshawk	subfamily/genus/species
data01/kibitaki_0906_hyogo_kaji.0007.wav	kibitaki							
data01/kijibato_120506_kokubunji_mju.0001.wav	kijibato	Q704987	Oriental Turtle Dove	キジバト	Q28078/Q10856/Q135447/Q30944/Q704987	ハト目/ハト科/Columbinae/Streptopelia/キジバト	Columbiformes/Columbidae/Columbinae/Streptopelia/Oriental Turtle Dove	order/family///species
data01/kawarahiwa_130623_date_kros.0003.wav	kawarahiwa	Q27075786	Grey-capped Greenfinch	カワラヒワ	Q9189957/Q27075786	Chloris/カワラヒワ	Chloris/Grey-capped Greenfinch	/species
data01/nobitaki2_070620_nagano_kaji.0002.wav	nobitaki	Q6739527	Stejneger's Stonechat	ノビタキ	Q906092/Q6739527	Q906092/ノビタキ	Stejneger's Stonechat	Unknown/species
data01/toki_150202_sado_mju.0004.wav	toki	Q493173	Crested Ibis	トキ	Q19338/Q162085/Q193833/Q14860497/Q493173	ペリカン目/トキ科/トキ亜科/Nipponia/トキ	Pelecaniformes/Ibises and Spoonbills/ibis/Nipponia/Crested Ibis	order/family/subfamily//species
data01/kayakuguri_0811_hyogo_kaji.0011.wav	kayakuguri	Q524343	Japanese Accentor	カヤクグリ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q3709179/Q3924795/Q524343'			
data01/konoha_120602_nikko_abe.0000.wav	konohazuku	Q171563	Eurasian Scops Owl	コノハズク	Q5881279/Q25222/Q26012/Q832329/Q171563	Strigimorphae/フクロウ目/フクロウ科/コノハズク属/コノハズク	Strigimorphae/Strigiformes/Strigidae/Otus/Eurasian Scops Owl	/order/family/genus/species
data01/uchiyama_090612_koshima_kuroda.0000.wav	uchiyama							
data01/zuaka_080512_taketomi_mtakagi.0000.wav	zuaka							
data01/ruribitaki_0902_hyogo_kaji.0019.wav	ruribitaki	Q129219	Red-flanked Bush Robin	ルリビタキ	Q968266/Q129219	Q968266/ルリビタキ	Red-flanked Bush Robin	Unknown/species
data01/kuroji_c_080430_utsunomiya_hirano.0009.wav	kuroji	Q1586258	Gray Bunting	クロジ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1586258'			
data01/sijuukara10_1006_hyogo_kaji.0004.wav	shijuukara							
data01/sanko_9806_takara_anezaki.0000.wav	sanko							
data01/osahashibuto_120423_ishigaki_moriya.0011.wav	osahashibuto							
data01/mejiroc_160516_miyake_kuroda.0001.wav	jyoubitaki							
data01/kurotsugumi_150423_nara_kuroda.0009.wav	kurotsugumi							
data01/higaraj_14061810_osado_mju.0005.wav	higara							
data01/chushakushyigi_120423_ishigaki_moriya.0000.wav	chushakushyigi							
data01/hamashigi_130826_hyogo_kuroda.0002.wav	hamashigi	Q26650	Dunlin	ハマシギ	Q30838/Q26650	オバシギ属/ハマシギ	Calidris/Dunlin	genus/species
data01/kogera_150402_kunitachi_mju.0000.wav	kogera	Q27074882	Yungipicus kizuki	コゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q21596781/Q1466322/Q27074882'			
data01/kakko_120629_utsunomiya_hirano.0007.wav	kakko							
data01/hashiboso_090818_nemuro_mju.0001.wav	hashibosogarasu							
data01/kosame_130514_nasushio_hirano.0003.wav	kosamebitaki	Q790623	Muscicapa latirostris	コサメビタキ	Q1088541/Q790623	Q1088541/コサメビタキ	Muscicapa latirostris	Unknown/species
data01/kosame_130514_nasushio_hirano.0006.wav	kosamebitaki	Q790623	Muscicapa latirostris	コサメビタキ	Q1088541/Q790623	Q1088541/コサメビタキ	Muscicapa latirostris	Unknown/species
data01/sendai_150605_oshu_mikami.0002.wav	sendaimushikui	Q2869566	Eastern Crowned Warbler	センダイムシクイ	Q194240/Q1929497/Q214627/Q2869566	スズメ亜目/メボソムシクイ科/Phylloscopus/センダイムシクイ	Passeri/Phylloscopidae/Phylloscopus/Eastern Crowned Warbler	suborder/family//species
data01/hasibutogara_130218_muroran_kros.0002.wav	hashibutogara							
data01/shimasennyuu_050622_rishiricyou_kaji.0006.wav	shimasennyuu	Q1585356	Middendorff’s Grasshopper Warbler	シマセンニュウ	Q850925/Q1585356	Locustella/シマセンニュウ	Locustella/Middendorff’s Grasshopper Warbler	/species
data01/mebosomushikui2_1005_hyogo_kaji.0016.wav	mebosomushikui	Q720497	Arctic Warbler	メボソムシクイ	Q194240/Q1929497/Q214627/Q720497	スズメ亜目/メボソムシクイ科/Phylloscopus/メボソムシクイ	Passeri/Phylloscopidae/Phylloscopus/Arctic Warbler	suborder/family//species
data01/kochidori_140514_tasuno_kuroda.0003.wav	kochidori	Q18851	Little Ringed Plover	コチドリ	Q736322/Q18851	Charadrius/コチドリ	Charadrius/Little Ringed Plover	/species
data01/yamaakagaeru_200702_hyogo_kuroda.0002.wav	yamaakagaeru							
data01/higegabi_141015_kochi_kuroda.0002.wav	higegabi							
data01/yabusame_0804_hyogo_kaji.0005.wav	yabusame							
data01/goisagi_100420_watarase.0002.wav	goisagi	Q126216	Black-crowned Night Heron	ゴイサギ	Q133003/Q126216	Nycticorax/ゴイサギ	Nycticorax/Black-crowned Night Heron	/species
data01/sasagoi_120623_2_utsunomiya_hirano.0006.wav	sasagoi	Q270722	Striated Heron	ササゴイ	Q18789/Q132906/Q270722	サギ科/Butorides/ササゴイ	Ardeidae/Butorides/Striated Heron	family//species
data01/kakesu_100503_utsunomiya.0007.wav	kakesu							
data01/kawarahiwa_1006_hyogo_kaji.0002.wav	kawarahiwa	Q27075786	Grey-capped Greenfinch	カワラヒワ	Q9189957/Q27075786	Chloris/カワラヒワ	Chloris/Grey-capped Greenfinch	/species
data01/kawasemi_100223_watarase.0013.wav	kawasemi	Q79915	Common Kingfisher	カワセミ	'/Q19596468/Q19596314/Q19598622/Q484131/Q45018/Q8154335/Q583551/Q79915'			
data01/ban_090424_watarase_hirano.0000.wav	ban	Q18847	Common Moorhen	バン	Q853653/Q18847	Gallinula/バン	Gallinula/Common Moorhen	/species
data01/kurogamo_150222_nemuro_mju.0000.wav	kurogamo	Q529048	Black Scoter	クロガモ	Q27725/Q256760/Q529048	カモ亜科/クロガモ属/クロガモ	Anatinae/scoter/Black Scoter	subfamily/genus/species
data01/kawasemi_100223_watarase.0012.wav	kawasemi	Q79915	Common Kingfisher	カワセミ	'/Q19596468/Q19596314/Q19598622/Q484131/Q45018/Q8154335/Q583551/Q79915'			
data01/koaoashi_130428_saga_moriya.0009.wav	koaoashishigi	Q28355	Marsh Sandpiper	コアオアシシギ	Q41972/Q28355	Tringa/コアオアシシギ	Tringa/Marsh Sandpiper	/species
data01/shijuukara_0806_hyogo_kaji.0005.wav	shijuukara							
data01/nosuri_130517_muroran_kros.0001.wav	nosuri	Q1152577	Eastern Buzzard	ノスリ	Q25510/Q235152/Q1152577	タカ科/ノスリ属/ノスリ	Accipitridae/Buteo/Eastern Buzzard	family/genus/species
data01/kogera_160701_miyake_kuroda.0004.wav	kogera	Q27074882	Yungipicus kizuki	コゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q21596781/Q1466322/Q27074882'			
data01/torafu_080602_tochigi_hirano.0005.wav	torafu							
data01/konohazuku_hinoyama_0706_kuroda.0020.wav	konohazuku	Q171563	Eurasian Scops Owl	コノハズク	Q5881279/Q25222/Q26012/Q832329/Q171563	Strigimorphae/フクロウ目/フクロウ科/コノハズク属/コノハズク	Strigimorphae/Strigiformes/Strigidae/Otus/Eurasian Scops Owl	/order/family/genus/species
data01/kibashiri_110223_chichibu_mju.0001.wav	kibashiri	Q193593	Eurasian Treecreeper	キバシリ	Q205938/Q1991437/Q193593	キバシリ科/キバシリ属/キバシリ	treecreeper/Certhia/Eurasian Treecreeper	family/genus/species
data01/kibashiri_110223_chichibu_mju.0004.wav	kibashiri	Q193593	Eurasian Treecreeper	キバシリ	Q205938/Q1991437/Q193593	キバシリ科/キバシリ属/キバシリ	treecreeper/Certhia/Eurasian Treecreeper	family/genus/species
data01/kibitaki_0906_hyogo_kaji.0000.wav	kibitaki							
data01/tsumenagasekirei_050621_hokkaidou_kaji.0010.wav	tsumenagasekirei	Q25984	Western Yellow Wagtail	ツメナガセキレイ	Q25341/Q194240/Q764420/Q749521/Q205943/Q230042/Q25984	スズメ目/スズメ亜目/スズメ小目/スズメ上科/セキレイ科/セキレイ/ツメナガセキレイ	Passeriformes/Passeri/Passerida/Passeroidea/Motacillidae/Motacilla/Western Yellow Wagtail	order/suborder/parvorder/superfamily/family/genus/species
data01/nobitaki2_070620_nagano_kaji.0010.wav	nobitaki	Q6739527	Stejneger's Stonechat	ノビタキ	Q906092/Q6739527	Q906092/ノビタキ	Stejneger's Stonechat	Unknown/species
data01/nobitaki2_070620_nagano_kaji.0020.wav	nobitaki	Q6739527	Stejneger's Stonechat	ノビタキ	Q906092/Q6739527	Q906092/ノビタキ	Stejneger's Stonechat	Unknown/species
data01/amerikakoaji_140718_hikawahama_nuka.0002.wav	amerikakoaji							
data01/kawarahiwa_100624_utsunomiya.0010.wav	kawarahiwa	Q27075786	Grey-capped Greenfinch	カワラヒワ	Q9189957/Q27075786	Chloris/カワラヒワ	Chloris/Grey-capped Greenfinch	/species
data01/rkonohazuku_120423_ishigaki_moriya.0003.wav	ryuukyuukonohazuku	Q716317	Elegant Scops Owl	リュウキュウコノハズク	Q5881279/Q25222/Q26012/Q832329/Q716317	Strigimorphae/フクロウ目/フクロウ科/コノハズク属/リュウキュウコノハズク	Strigimorphae/Strigiformes/Strigidae/Otus/Elegant Scops Owl	/order/family/genus/species
data01/nosuri_091204_sano_hirano.0000.wav	nosuri	Q1152577	Eastern Buzzard	ノスリ	Q25510/Q235152/Q1152577	タカ科/ノスリ属/ノスリ	Accipitridae/Buteo/Eastern Buzzard	family/genus/species
data01/kayakuguri_0811_hyogo_kaji.0000.wav	kayakuguri	Q524343	Japanese Accentor	カヤクグリ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q3709179/Q3924795/Q524343'			
data01/kayakuguri_0811_hyogo_kaji.0002.wav	kayakuguri	Q524343	Japanese Accentor	カヤクグリ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q3709179/Q3924795/Q524343'			
data01/miyamahoojiro_0903_hyogo_kaji.0010.wav	miyamahoojiro	Q1193779	Yellow-throated Bunting	ミヤマホオジロ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1193779'			
data01/mugimaki_150511_hyogo_kaji.0009.wav	mugimaki							
data01/sankouchou_0806_hyogo_kaji.0000.wav	sankouchou	Q1074163	Japanese Paradise Flycatcher	サンコウチョウ	Q902469/Q1074163	アフリカ三光鳥/サンコウチョウ	paradise flycatcher/Japanese Paradise Flycatcher	genus/species
data01/bupposo_110730_kibi_kuroda.0001.wav	bupposo							
data01/ruribitaki_0902_hyogo_kaji.0015.wav	ruribitaki	Q129219	Red-flanked Bush Robin	ルリビタキ	Q968266/Q129219	Q968266/ルリビタキ	Red-flanked Bush Robin	Unknown/species
data01/ruribitaki_0902_hyogo_kaji.0020.wav	ruribitaki	Q129219	Red-flanked Bush Robin	ルリビタキ	Q968266/Q129219	Q968266/ルリビタキ	Red-flanked Bush Robin	Unknown/species
data01/shijukara_070324_kunitachi_mju.0002.wav	shijuukara							
data01/kuroji_c_080430_utsunomiya_hirano.0005.wav	kuroji	Q1586258	Gray Bunting	クロジ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1586258'			
data01/gabicho_100625_tama_miya.0001.wav	gabicho							
data01/saruhama_160910_himeji_kuroda.0001.wav	saruhama							
data01/koshiakatsubame_1006_hyogo_kaji.0009.wav	koshiakatsubame	Q27075446	Red-rumped Swallow	コシアカツバメ	Q39861/Q248398/Q27075446	ツバメ科/Cecropis/コシアカツバメ	Hirundinidae/Cecropis/Red-rumped Swallow	family//species
data01/gabicho_040512_hino_mju.0004.wav	gabicho							
data01/moriaogaeru_100618_sado_mju.0008.wav	moriaogaeru							
data01/enaga_040429_kokubunji_mju.0011.wav	enaga							
data01/enaga_040429_kokubunji_mju.0014.wav	enaga							
data01/shimaenaga_110228_tomamae_mju.0002.wav	shimaenaga							
data01/shimaenaga_110228_tomamae_mju.0005.wav	shimaenaga							
data01/aoashishigi_20150819_oyama_hirano.0000.wav	aoashishigi	Q18840	Common Greenshank	アオアシシギ	Q41972/Q18840	Tringa/アオアシシギ	Tringa/Common Greenshank	/species
data01/kibitaki_130531_sasayama_kaji.0001.wav	kibitaki							
data01/shimaaoji_110702_sarobetsu_namba.0011.wav	shimaaoji	Q335535	Yellow-breasted Bunting	シマアオジ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q335535'			
data01/nosuri_130407_aomori_kuroda.0012.wav	nosuri	Q1152577	Eastern Buzzard	ノスリ	Q25510/Q235152/Q1152577	タカ科/ノスリ属/ノスリ	Accipitridae/Buteo/Eastern Buzzard	family/genus/species
data01/uchiyama_150703_fukuoka_kuroda.0002.wav	uchiyama							
data01/kurotsugumi_150423_nara_kuroda.0012.wav	kurotsugumi							
data01/isoshigi_110424_utsunomiya_hirano.0006.wav	isoshigi	Q18850	Common Sandpiper	イソシギ	Q310859/Q18850	Actitis/イソシギ	Actitis/Common Sandpiper	/species
data01/sijuukara1_060311_okinawa_kaji.0009.wav	shijuukara							
data01/isohiyo_140602_nara_mju.0011.wav	isohiyodori	Q152144	Blue Rock Thrush	イソヒヨドリ	Q1050525/Q152144	Q1050525/イソヒヨドリ	Blue Rock Thrush	Unknown/species
data01/yurikamome1_0512_hyogo_kaji.0001.wav	yurikamome	Q25634	Black-headed Gull	ユリカモメ	Q27589/Q135851/Q25634	カモメ科/Chroicocephalus/ユリカモメ	Laridae/Chroicocephalus/Black-headed Gull	family//species
data01/kawagarasu2_131015_nikko_hirano.0003.wav	kawagarasu	Q1034960	Brown Dipper	カワガラス	Q192575/Q1034960	Q192575/カワガラス	Brown Dipper	Unknown/species
data01/benimashiko081118_watarase_hirano.0011.wav	benimashiko	Q27075750	Long-tailed Rosefinch	ベニマシコ	Q25341/Q160835/Q667490/Q843168/Q27075750	スズメ目/アトリ科/ヒワ亜科/オオマシコ/ベニマシコ	Passeriformes/Fringillidae/Carduelinae/Carpodacus/Long-tailed Rosefinch	order/family/subfamily/genus/species
data01/sendaimushikui_1005_hyogo_kaji.0000.wav	sendaimushikui	Q2869566	Eastern Crowned Warbler	センダイムシクイ	Q194240/Q1929497/Q214627/Q2869566	スズメ亜目/メボソムシクイ科/Phylloscopus/センダイムシクイ	Passeri/Phylloscopidae/Phylloscopus/Eastern Crowned Warbler	suborder/family//species
data01/yoshigoi_090805_watarase_hirano.0001.wav	yoshigoi	Q888536	Yellow Bittern	ヨシゴイ	Q19338/Q18789/Q855133/Q244078/Q888536	ペリカン目/サギ科/Botaurinae/Ixobrychus/ヨシゴイ	Pelecaniformes/Ardeidae/Botaurinae/Ixobrychus/Yellow Bittern	order/family///species
data01/shime_0812_hyogo_kaji.0016.wav	shime	Q174088	Hawfinch	シメ	Q25341/Q160835/Q667490/Q868144/Q174088	スズメ目/アトリ科/ヒワ亜科/Coccothraustes/シメ	Passeriformes/Fringillidae/Carduelinae/Coccothraustes/Hawfinch	order/family/subfamily//species
data01/kojurin_040614_tonegawa_kuroda.0005.wav	kojyurin							
data01/hakusekirei_100316_utsunomiya.0005.wav	hakusekirei	Q2897097	Motacilla alba lugens	ハクセキレイ	Q25399/Q2897097	Q25399/ハクセキレイ	Motacilla alba lugens	Unknown/subspecies
data01/kusashigi_071107_watarase_hirano.0006.wav	kusashigi	Q28450	Green Sandpiper	クサシギ	Q41972/Q28450	Tringa/クサシギ	Tringa/Green Sandpiper	/species
data01/gojyuukara_111206_nasu_hirano.0007.wav	gojyuukara							
data01/kaistuburi_1001_hyogo_kaji.0001.wav	kaitsuburi	Q25421	Little Grebe	カイツブリ	Q21695/Q1051101/Q25421	カイツブリ科/カイツブリ属/カイツブリ	Podicipedidae/Tachybaptus/Little Grebe	family/genus/species
data01/sijuukara6_0803_hyogo_kaji.0009.wav	shijuukara							
data01/kakesu_080413_utsunomiya_hirano.0000.wav	kakesu							
data01/akahige_090721_tokara_seki.0009.wav	akahige	Q27075672	Ryukyu Robin	アカヒゲ	Q1193805/Q10784792/Q27075672	Q1193805/Larvivora/アカヒゲ	Larvivora/Ryukyu Robin	Unknown//species
data01/koikaru_141219_kameyama_ito.0002.wav	koikaru	Q594049	Chinese Grosbeak	コイカル	Q25341/Q160835/Q667490/Q133463/Q594049	スズメ目/アトリ科/ヒワ亜科/Eophona/コイカル	Passeriformes/Fringillidae/Carduelinae/Eophona/Chinese Grosbeak	order/family/subfamily//species
data01/akakokko_160515_miyake_kuroda.0000.wav	akakokko							
data01/uso_130504_muroran_kros.0008.wav	uso	Q25382	Eurasian Bullfinch	ウソ	Q25341/Q160835/Q667490/Q843173/Q25382	スズメ目/アトリ科/ヒワ亜科/Pyrrhula/ウソ	Passeriformes/Fringillidae/Carduelinae/Pyrrhula/Eurasian Bullfinch	order/family/subfamily//species
data01/higara_100112_utsunomiya_hirano.0004.wav	higara							
data01/nosuri_130402_aomori_kuroda.0006.wav	nosuri	Q1152577	Eastern Buzzard	ノスリ	Q25510/Q235152/Q1152577	タカ科/ノスリ属/ノスリ	Accipitridae/Buteo/Eastern Buzzard	family/genus/species
data01/yamagara_0904_hyogo_kaji.0006.wav	yamagara	Q27075354	Varied Tit	ヤマガラ	Q3838110/Q27075354	Q3838110/ヤマガラ	Varied Tit	Unknown/species
data01/ootaka_131223_tatsuno_kuroda.0003.wav	ootaka	Q25353	Northern Goshawk	オオタカ	Q940115/Q188737/Q25353	ハイタカ亜科/ハイタカ属/オオタカ	Accipitrinae/Accipiter/Northern Goshawk	subfamily/genus/species
data01/kosamebitaki_100900_hyogo_kaji.0002.wav	kosamebitaki	Q790623	Muscicapa latirostris	コサメビタキ	Q1088541/Q790623	Q1088541/コサメビタキ	Muscicapa latirostris	Unknown/species
