audio_id	BirdJPBookDB__data_birdname	id
data01/jobitaki_160808_hyogo_kuroda.0015.wav	ジョウビタキ	Q616456
data01/misago_120412_hyogo_kuroda.0002.wav	ミサゴ	Q25332
data01/akahara_110610_nikko_hirano.0007.wav	アカハラ	Q1589003
data01/shijuukara_0806_hyogo_kaji.0014.wav	シジュウカラ	Q177798
data01/ikaru_0805_hyogo_kaji.0001.wav	イカル	Q1052029
data01/kaitsuburi_140619_mihara_ito.0001.wav	カイツブリ	Q25421
data01/uguisu_0812_hyogo_kaji.0004.wav	ウグイス	Q27075456
data01/shijuukara_0806_hyogo_kaji.0006.wav	シジュウカラ	Q177798
data01/ooruri_0907_hyogo_kaji.0011.wav	オオルリ	Q73477
data01/aoji_150402_kunitachi_mju.0013.wav	アオジ	Q1190674
data01/ruribitaki_0811_hyogo_kaji.0007.wav	ルリビタキ	Q129219
data01/nobitaki2_070620_nagano_kaji.0004.wav	ノビタキ	Q6739527
data01/nobitaki2_070620_nagano_kaji.0004.wav	ノビタキ	Q1315689
data01/kosamebitaki_100900_hyogo_kaji.0009.wav	コサメビタキ	Q27075642
data01/kosamebitaki_100900_hyogo_kaji.0009.wav	コサメビタキ	Q790623
data01/meguro_110416_hahajima_mju.0010.wav	メグロ	Q253644
data01/kawau_140112_hyogo_kuroda.0000.wav	カワウ	Q25440
data01/yabusame_0709_hyogo_kaji.0009.wav	ヤブサメ	Q2669165
data01/shiroharakuina_120424_ishigaki_moriya.0001.wav	シロハラクイナ	Q862825
data01/kaojirogabityou_120406_watarase_hirano.0006.wav	カオジロガビチョウ	Q3315640
data01/kaojirogabityou_120406_watarase_hirano.0006.wav	カオジロガビチョウ	Q1589896
data01/kibitaki_150610_sado_mju.0002.wav	キビタキ	Q1367236
data01/koao_141024_tatsuno_kuroda.0007.wav	コアオアシシギ	Q28355
data01/hagimashiko_160315_kochi_kuroda2.0004.wav	ハギマシコ	Q739209
data01/miyamahoojiro_0903_hyogo_kaji.0014.wav	ミヤマホオジロ	Q1193779
data01/kumataka120303_ishikawa_kuroda.0012.wav	クマタカ	Q1262185
data01/mugimaki_150511_hyogo_kaji.0006.wav	ムギマキ	Q1589248
data01/tumiyoutyou_100716_utsunomiya.0008.wav	ツミ	Q606755
data01/kaitsuburi_070619_watarase.0011.wav	カイツブリ	Q25421
data01/kogara_121128_shinoyama_kaji.0002.wav	コガラ	Q215211
data01/higara_120111_chichibu_mju.0005.wav	ヒガラ	Q191096
data01/hikuina_090511_watarase_hirano.0000.wav	ヒクイナ	Q1076585
data01/kojyurin_100202_utsunomiya_hirano.0008.wav	コジュリン	Q1589261
data01/hashibutogarasu_120526_utsunomiya_hirano.0000.wav	ハシブトガラス	Q111674
data01/hashibutogarasu_120526_utsunomiya_hirano.0007.wav	ハシブトガラス	Q111674
data01/aogera2_070516_miyagase_mju.0002.wav	アオゲラ	Q195518
data01/shimaaoji_110702_sarobetsu_namba.0012.wav	シマアオジ	Q335535
data01/oowashi_110119_yakumo_mju.0001.wav	オオワシ	Q269896
data01/kisekirei_160601_chichibu_mju.0001.wav	キセキレイ	Q201316
data01/yotaka_120614_nikko_abe.0002.wav	ヨタカ	Q1440261
data01/hoojiro_130604_kyohto_kaji.0000.wav	ホオジロ	Q1076007
data01/hoojiro_130604_kyohto_kaji.0008.wav	ホオジロ	Q1076007
data01/yamasemi_050609_chikuma_kasa.0003.wav	ヤマセミ	Q371843
data01/yurikamome1_0512_hyogo_kaji.0000.wav	ユリカモメ	Q25634
data01/kakesu_141027_wakayama_kuroda.0004.wav	カケス	Q25354
data01/hagimashiko_110121_ikeshima_mju.0000.wav	ハギマシコ	Q739209
data01/tamashigi_070623_hyogo_kuroda.0009.wav	タマシギ	Q31617
data01/akagera_110323_sapporo_namba.0000.wav	アカゲラ	Q26209
data01/hakusekirei_100316_utsunomiya.0004.wav	ハクセキレイ	Q2897097
data01/hakusekirei_100316_utsunomiya.0004.wav	ハクセキレイ	Q25399
data01/kawasemi_160529_oyama_hirano.0001.wav	カワセミ	Q79915
data01/kaistuburi_1001_hyogo_kaji.0014.wav	カイツブリ	Q25421
data01/seguroseki_090312_nasu_hirano.0006.wav	セグロセキレイ	Q1071547
data01/komadori_0804_hyogo_kaji.0005.wav	コマドリ	Q27075673
data01/mebosomushikui2_1005_hyogo_kaji.0014.wav	メボソムシクイ	Q12265907
data01/mebosomushikui2_1005_hyogo_kaji.0014.wav	メボソムシクイ	Q720497
data01/shirohara_1002_hyogo_kaji.0009.wav	シロハラ	Q1589031
data01/nosuri_130402_aomori_kuroda.0003.wav	ノスリ	Q1152577
data01/komadori_060605_yaita_hirano.0003.wav	コマドリ	Q27075673
data01/mebosomushikui_1005_hyogo_kaji.0001.wav	メボソムシクイ	Q12265907
data01/mebosomushikui_1005_hyogo_kaji.0001.wav	メボソムシクイ	Q720497
data01/kawarahiwa_130623_date_kros.0009.wav	カワラヒワ	Q27075786
data01/yabusame_0709_hyogo_kaji.0000.wav	ヤブサメ	Q2669165
data01/hishikui_111029_osatsu_namba.0000.wav	ヒシクイ	Q26452
data01/hishikui_111029_osatsu_namba.0000.wav	ヒシクイ	Q673280
data01/shijuukara_0806_hyogo_kaji.0008.wav	シジュウカラ	Q177798
data01/jobitaki_141021_hyogo_kuroda.0004.wav	ジョウビタキ	Q616456
data01/kawau_091204_sano_hirano.0000.wav	カワウ	Q25440
data01/jobitakic_160808_hyogo_kuroda.0010.wav	ジョウビタキ	Q616456
data01/nosuri_091204_sano_hirano.0003.wav	ノスリ	Q1152577
data01/ezobitaki_051005_nasuhio_hirano.0005.wav	エゾビタキ	Q1315879
data01/sanshoukui_0905_hyogo_kaji.0005.wav	サンショウクイ	Q1590357
data01/meguro_110416_hahajima_mju.0012.wav	メグロ	Q253644
data01/ruribitaki_0811_hyogo_kaji.0004.wav	ルリビタキ	Q129219
data01/miyakodori_120320_sanbanse_moriya.0003.wav	ミヤコドリ	Q25928
data01/kaitsuburi_110708_tochigi_hirano.0002.wav	カイツブリ	Q25421
data01/kaojirogabityou_120406_watarase_hirano.0001.wav	カオジロガビチョウ	Q3315640
data01/kaojirogabityou_120406_watarase_hirano.0001.wav	カオジロガビチョウ	Q1589896
data01/kayakuguri_0811_hyogo_kaji.0004.wav	カヤクグリ	Q524343
data01/oojishigi1_070620_nagano_kaji.0001.wav	オオジシギ	Q941289
data01/jobitaki_121027_hyogo_kuroda.0001.wav	ジョウビタキ	Q616456
data01/kojyurin_100202_utsunomiya_hirano.0002.wav	コジュリン	Q1589261
data01/isohiyo_110419_hahajima_mju.0004.wav	イソヒヨドリ	Q152144
data01/rsanshoukui_060315_okinawa_kaji.0009.wav	リュウキュウサンショウクイ	Q3233109
data01/rsanshoukui_060315_okinawa_kaji.0009.wav	リュウキュウサンショウクイ	Q1590357
data01/mejiro_150620_utsunomiya_hirano.0002.wav	メジロ	Q700028
data01/enaga_040429_kokubunji_mju.0006.wav	エナガ	Q170831
data01/kuina_071127_watarase_hirano.0001.wav	クイナ	Q185099
data01/kuina_071127_watarase_hirano.0001.wav	クイナ	Q3454180
data01/gojukara_070928_nasushio_hirano.0004.wav	ゴジュウカラ	Q156767
data01/ikaru_140325_mie_kuroda.0003.wav	イカル	Q1052029
data01/higaraj_14061810_osado_mju.0004.wav	ヒガラ	Q191096
data01/karugamo_0806_hyogo_kaji.0004.wav	カルガモ	Q839542
data01/karugamo_0806_hyogo_kaji.0004.wav	カルガモ	Q1268169
data01/kuroji_100529_nasushiobara_hirano.0003.wav	クロジ	Q1586258
data01/kochidori2_10323_watarase.0002.wav	コチドリ	Q18851
data01/hikuina_151124_watarase_hirano.0015.wav	ヒクイナ	Q1076585
data01/tamashigi_070623_hyogo_kuroda.0015.wav	タマシギ	Q31617
data01/mifuuzuraf_130519_kiyamu_oshiro.0000.wav	ミフウズラ	Q1262057
data01/shime_0812_hyogo_kaji.0008.wav	シメ	Q174088
data01/ooruri_0905_hyogo_kaji.0004.wav	オオルリ	Q73477
data01/kurotsugumi_110604_nasushiobara_hirano.0012.wav	クロツグミ	Q2720710
data01/koikaru_141219_kameyama_ito.0000.wav	コイカル	Q594049
data01/tsubame_1005_hyogo_kaji.0006.wav	ツバメ	Q25429
data01/tsubame_1005_hyogo_kaji.0013.wav	ツバメ	Q25429
data01/tsubame_1005_hyogo_kaji.0014.wav	ツバメ	Q25429
data01/hagimashiko_160315_kochi_kuroda.0003.wav	ハギマシコ	Q739209
data01/shirohara_110410_utsunomiya_hirano.0000.wav	シロハラ	Q1589031
data01/kaojirogabityou_120406_watarase_hirano.0003.wav	カオジロガビチョウ	Q3315640
data01/kaojirogabityou_120406_watarase_hirano.0003.wav	カオジロガビチョウ	Q1589896
data01/kizi_100608_watarase.0010.wav	キジ	Q425900
data01/watari_1602220_nemuro_mju.0001.wav	ワタリガラス	Q25357
data01/kanmurikaitsu_120417ogawara_mikami.0002.wav	カンムリカイツブリ	Q25422
data01/kawarahiwa_100624_utsunomiya.0009.wav	カワラヒワ	Q27075786
data01/uzura_090427_watarase_hirano.0001.wav	ウズラ	Q716869
data01/jyoubitaki_121112_utsunomiya_hirano.0005.wav	ジョウビタキ	Q616456
data01/yamagara_070327_kodaira_mju.0000.wav	ヤマガラ	Q27075354
data01/kogara_060605_yaita_hirano.0003.wav	コガラ	Q215211
data01/umiu_130619_muroran_kros.0001.wav	ウミウ	Q727214
data01/aoji_0803_hyogo_kaji.0020.wav	アオジ	Q1190674
data01/shijukara_100223_sado_mju.0006.wav	シジュウカラ	Q177798
data01/ryuukyuukibitaki_060312_okinawa_kaji.0000.wav	リュウキュウキビタキ	Q1367236
data01/kakesu_1103_hyogo_kaji.0006.wav	カケス	Q25354
data01/toki_14122406_sadonegura_mju.0000.wav	トキ	Q493173
data01/aoji_0803_hyogo_kaji.0001.wav	アオジ	Q1190674
data01/ootaka_131223_tatsuno_kuroda.0009.wav	オオタカ	Q25353
data01/nakiisuka_110403_kitami_namba.0005.wav	ナキイスカ	Q331190
data01/akahara_040527_kunitachi_mju.0004.wav	アカハラ	Q1589003
data01/amamiyamashigi_040312_kagoshima_kaji.0003.wav	アマミヤマシギ	Q265279
data01/kuina_060801_watarase_hirano.0002.wav	クイナ	Q185099
data01/kuina_060801_watarase_hirano.0002.wav	クイナ	Q3454180
data01/segurokamome_110208_sado_mju.0000.wav	セグロカモメ	Q28236
data01/segurokamome_110208_sado_mju.0000.wav	セグロカモメ	Q589154
data01/kojyurin_100202_utsunomiya_hirano.0001.wav	コジュリン	Q1589261
data01/koshiakatsubame_1006_hyogo_kaji.0007.wav	コシアカツバメ	Q27075446
data01/shijukara_120530_osado_mju.0002.wav	シジュウカラ	Q177798
data01/rsanshoukui_060315_okinawa_kaji.0003.wav	リュウキュウサンショウクイ	Q3233109
data01/rsanshoukui_060315_okinawa_kaji.0003.wav	リュウキュウサンショウクイ	Q1590357
data01/otaka_120112_utsunomiya_hirano.0001.wav	オオタカ	Q25353
data01/isoshigi_110424_utsunomiya_hirano.0004.wav	イソシギ	Q18850
data01/sijuukara1_060311_okinawa_kaji.0001.wav	シジュウカラ	Q177798
data01/kibashiri_100529_nasushiobara.0000.wav	キバシリ	Q193593
data01/kakesu_110227_utsunomiya_hirano.0003.wav	カケス	Q25354
data01/shinorigamo_tomamae_130201_mju.0004.wav	シノリガモ	Q331179
data01/tamashigi_070623_hyogo_kuroda.0001.wav	タマシギ	Q31617
data01/tamashigi_070623_hyogo_kuroda.0005.wav	タマシギ	Q31617
data01/komadori_0804_hyogo_kaji.0008.wav	コマドリ	Q27075673
data01/shirohara_1002_hyogo_kaji.0007.wav	シロハラ	Q1589031
data01/shirohara_1002_hyogo_kaji.0014.wav	シロハラ	Q1589031
data01/higara_110313_utsunomiya_hirano.0003.wav	ヒガラ	Q191096
data01/tsumi_120405_utsunomiya_hirano.0000.wav	ツミ	Q606755
data01/kawarahiwa_100624_utsunomiya.0006.wav	カワラヒワ	Q27075786
data01/nogoma_050624_hokkaidou_kaji.0002.wav	ノゴマ	Q27075678
data01/tsutsudori_060623_hokkaidou_kaji.0007.wav	ツツドリ	Q1266506
data01/tsutsudori_060623_hokkaidou_kaji.0007.wav	ツツドリ	Q1075576
data01/hototogisu_110609_okayama_kaji.0000.wav	ホトトギス	Q495144
data01/higara_110313_utsunomiya_hirano.0008.wav	ヒガラ	Q191096
data01/miyamahoojiro_0904_hyogo_kaji.0000.wav	ミヤマホオジロ	Q1193779
data01/higara_okayama_111027_kaji.0003.wav	ヒガラ	Q191096
data01/kaitsuburi_110708_tochigi_hirano.0003.wav	カイツブリ	Q25421
data01/sanshoukui_0905_hyogo_kaji.0004.wav	サンショウクイ	Q1590357
data01/shirohara_110410_utsunomiya_hirano.0005.wav	シロハラ	Q1589031
data01/uguisu_090318_hyogo_kaji.0008.wav	ウグイス	Q27075456
data01/nobitaki2_070620_nagano_kaji.0007.wav	ノビタキ	Q6739527
data01/nobitaki2_070620_nagano_kaji.0007.wav	ノビタキ	Q1315689
data01/akagera1_090619_osado_mju.0003.wav	アカゲラ	Q26209
data01/kibitaki_150610_sado_mju.0009.wav	キビタキ	Q1367236
data01/kayakuguri_100528_norikura_hotta.0005.wav	カヤクグリ	Q524343
data01/akahara_040527_kunitachi_mju.0002.wav	アカハラ	Q1589003
data01/ohyoshikiri_100617_watarase.0000.wav	オオヨシキリ	Q73456
data01/ruribitaki_0902_hyogo_kaji.0008.wav	ルリビタキ	Q129219
data01/ikaru_0905_hyogo_kaji.0007.wav	イカル	Q1052029
data01/ikaru_0905_hyogo_kaji.0008.wav	イカル	Q1052029
data01/yabusame_120628_sapporo_kawaji.0005.wav	ヤブサメ	Q2669165
data01/hasiboso_130530_mihara_ito.0000.wav	ハシボソガラス	Q26198
data01/ooyoshikiri_060704_watarase_hirano.0001.wav	オオヨシキリ	Q73456
data01/shiroharakuina_050411_okinawa_kaji.0000.wav	シロハラクイナ	Q862825
data01/tsugumi_091110_nikko_hirano.0006.wav	ツグミ	Q1591651
data01/tsugumi_091110_nikko_hirano.0006.wav	ツグミ	Q843175
data01/ban_160528_himeji_kuroda.0001.wav	バン	Q18847
data01/hashibutogara_100511_tomakomai_mju.0002.wav	ハシブトガラ	Q207838
data01/sijuukara9_1006_hyogo_kaji.0003.wav	シジュウカラ	Q177798
data01/hakuseki_090318b_hitachi_hirano.0004.wav	ハクセキレイ	Q2897097
data01/hakuseki_090318b_hitachi_hirano.0004.wav	ハクセキレイ	Q25399
data01/yamasemi_050609_chikuma_kasa.0002.wav	ヤマセミ	Q371843
data01/kogamo_110227_yatsu_mju.0001.wav	コガモ	Q25700
data01/kakesu_141027_wakayama_kuroda.0019.wav	カケス	Q25354
data01/kojurin_040614_tonegawa_kuroda.0000.wav	コジュリン	Q1589261
data01/shirohara_090412_utsunomiya_hirano.0001.wav	シロハラ	Q1589031
data01/mamichajinai2_0605_hyogo_kaji.0006.wav	マミチャジナイ	Q1591663
data01/mamichajinai2_0605_hyogo_kaji.0007.wav	マミチャジナイ	Q1591663
data01/gojyuukara_111206_nasu_hirano.0002.wav	ゴジュウカラ	Q156767
data01/yotaka-ueta-nigata060603.0013.wav	ヨタカ	Q1440261
data01/shimasennyuu_050622_rishiricyou_kaji.0004.wav	シマセンニュウ	Q1585356
data01/kawarahiwa_110122_ikeshima_mju.0001.wav	カワラヒワ	Q27075786
data01/nosuri_130402_aomori_kuroda.0005.wav	ノスリ	Q1152577
data01/kogara_nasushiobara_150331_hirano.0001.wav	コガラ	Q215211
data01/kakesu_1103_hyogo_kaji.0001.wav	カケス	Q25354
data01/nogoma_050624_hokkaidou_kaji.0013.wav	ノゴマ	Q27075678
data01/shirochidori_utsunomiya_100518.0000.wav	シロチドリ	Q18855
data01/kibitaki_150610_sado_mju.0012.wav	キビタキ	Q1367236
data01/akagera2_070516_mitake_mju.0002.wav	アカゲラ	Q26209
data01/kakesu_100503_utsunomiya.0001.wav	カケス	Q25354
data01/suzume_100525_utsunomiya.0013.wav	スズメ	Q25968
data01/kibitaki_0906_hyogo_kaji.0017.wav	キビタキ	Q1367236
data01/sanshoukui_0905_hyogo_kaji.0003.wav	サンショウクイ	Q1590357
data01/nogoma_050624_hokkaidou_kaji.0008.wav	ノゴマ	Q27075678
data01/hoaka_070708_ishikari_moriya.0003.wav	ホオアカ	Q1586230
data01/mizogoi_160430_mogusa_koyama.0002.wav	ミゾゴイ	Q763116
data01/hiyodori_110724_kokubunji_mju.0004.wav	ヒヨドリ	Q10770477
data01/tsugumi_110429_utsunomiya_hirano.0007.wav	ツグミ	Q1591651
data01/tsugumi_110429_utsunomiya_hirano.0007.wav	ツグミ	Q843175
data01/nojiko_110523_yamanaka_mju.0003.wav	ノジコ	Q1588177
data01/hototogisu-ueta-tokyo060610.0018.wav	ホトトギス	Q495144
data01/kakesu_120210_nemuro_mju.0001.wav	カケス	Q25354
data01/kosamebitaki_100529_nasushiobara.0002.wav	コサメビタキ	Q27075642
data01/kosamebitaki_100529_nasushiobara.0002.wav	コサメビタキ	Q790623
data01/onagagamo2_0801_hyogo_kaji.0000.wav	オナガガモ	Q25450
data01/kurotsugumi_0804_hyogo_kaji.0011.wav	クロツグミ	Q2720710
data01/juichi_090527_shioya_hirano.0006.wav	ジュウイチ	Q2998692
data01/mejiro_110416_hahajima_mju.0003.wav	メジロ	Q700028
data01/kawarahiwa_1006_hyogo_kaji.0003.wav	カワラヒワ	Q27075786
data01/nobitaki2_070620_nagano_kaji.0025.wav	ノビタキ	Q6739527
data01/nobitaki2_070620_nagano_kaji.0025.wav	ノビタキ	Q1315689
data01/ooruri_0907_hyogo_kaji.0005.wav	オオルリ	Q73477
data01/kawau_140112_hyogo_kuroda.0004.wav	カワウ	Q25440
data01/onagagamo2_0801_hyogo_kaji.0005.wav	オナガガモ	Q25450
data01/toki_150202_sado_mju.0005.wav	トキ	Q493173
data01/misosazai-c_091204_sano_hirano.0005.wav	ミソサザイ	Q25740
data01/mejiro_0703_hyogo_kaji.0001.wav	メジロ	Q700028
data01/aoji_080422_watarase_hirano.0002.wav	アオジ	Q1190674
data01/kogera_160701_miyake_kuroda.0005.wav	コゲラ	Q27074882
data01/jobitaki_160808_hyogo_kuroda.0003.wav	ジョウビタキ	Q616456
data01/isoshigi2_110424_utsunomiya_hirano.0003.wav	イソシギ	Q18850
data01/kaojirogabityou_120406_watarase_hirano.0008.wav	カオジロガビチョウ	Q3315640
data01/kaojirogabityou_120406_watarase_hirano.0008.wav	カオジロガビチョウ	Q1589896
data01/sendaimushikui_0905_hyogo_kaji.0003.wav	センダイムシクイ	Q2869566
data01/gojukara_110402_maruyama_namba.0005.wav	ゴジュウカラ	Q156767
data01/mebosomushikui_1005_hyogo_kaji.0005.wav	メボソムシクイ	Q12265907
data01/mebosomushikui_1005_hyogo_kaji.0005.wav	メボソムシクイ	Q720497
data01/toki_141223_sado_mju.0000.wav	トキ	Q493173
data01/kogara_121128_shinoyama_kaji.0006.wav	コガラ	Q215211
data01/kohakucho_151129_kaga_mju.0000.wav	コハクチョウ	Q26603
data01/shijukara_070324_kunitachi_mju.0004.wav	シジュウカラ	Q177798
data01/ooruri_060526_tanzawa_mju.0005.wav	オオルリ	Q73477
data01/hikuina_090511_watarase_hirano.0009.wav	ヒクイナ	Q1076585
data01/yotaka_150629_nikko_abe.0002.wav	ヨタカ	Q1440261
data01/sijukara_060422_kokubunji_mju.0002.wav	シジュウカラ	Q177798
data01/kizi_101209_watarase_hirano.0010.wav	キジ	Q425900
data01/shimaaoji_110702_sarobetsu_namba.0001.wav	シマアオジ	Q335535
data01/nosuri_130407_aomori_kuroda.0009.wav	ノスリ	Q1152577
data01/sadokakesu_100223_sado_mju.0001.wav	サドカケス	Q25354
data01/kurotsugumi_150423_nara_kuroda.0011.wav	クロツグミ	Q2720710
data01/ban_160528_himeji_kuroda.0004.wav	バン	Q18847
data01/tsurushigi_110929_hyogo_kuroda.0003.wav	ツルシギ	Q28103
data01/hamashigi_130826_hyogo_kuroda.0004.wav	ハマシギ	Q26650
data01/kochidori2_10323_watarase.0001.wav	コチドリ	Q18851
data01/kakesu_110227_utsunomiya_hirano.0004.wav	カケス	Q25354
data01/kakesu_141027_wakayama_kuroda.0003.wav	カケス	Q25354
data01/hikuina_151124_watarase_hirano.0005.wav	ヒクイナ	Q1076585
data01/kosame_130514_nasushio_hirano.0009.wav	コサメビタキ	Q27075642
data01/kosame_130514_nasushio_hirano.0009.wav	コサメビタキ	Q790623
data01/aobato_140606_shiiba_mju.0008.wav	アオバト	Q997448
data01/kawasemi_160529_oyama_hirano.0003.wav	カワセミ	Q79915
data01/shimasennyuu_050622_rishiricyou_kaji.0001.wav	シマセンニュウ	Q1585356
data01/koikaru_141219_kameyama_ito.0006.wav	コイカル	Q594049
data01/higara_100112_utsunomiya_hirano.0007.wav	ヒガラ	Q191096
data01/shirohara_1002_hyogo_kaji.0003.wav	シロハラ	Q1589031
data01/kibitaki_0906_hyogo_kaji.0008.wav	キビタキ	Q1367236
data01/miyamahoojiro_0903_hyogo_kaji.0001.wav	ミヤマホオジロ	Q1193779
data01/kohakucyou_051107_tottori_kaji.0001.wav	コハクチョウ	Q26603
data01/misosazai-c_091204_sano_hirano.0011.wav	ミソサザイ	Q25740
data01/hachikuma_140823_nikko_abe.0002.wav	ハチクマ	Q605431
data01/kijibato_120506_kokubunji_mju.0000.wav	キジバト	Q704987
data01/kizi_100608_watarase.0005.wav	キジ	Q425900
data01/kumataka_130506_nikko_abe.0004.wav	クマタカ	Q1262185
data01/nojiko_110523_yamanaka_mju.0002.wav	ノジコ	Q1588177
data01/hidorigamo_0801_hyogo_kaji.0000.wav	ヒドリガモ	Q26459
data01/hidorigamo_0801_hyogo_kaji.0000.wav	ヒドリガモ	Q28106837
data01/hojiro_060621_ichikai_mju.0000.wav	ホオジロ	Q1076007
data01/hayabusay_130801_muroan_kros.0001.wav	ハヤブサ	Q30535
data01/mugimaki_120505_hyogo_kaji.0002.wav	ムギマキ	Q1589248
data01/suzume_100525_utsunomiya.0008.wav	スズメ	Q25968
data01/kohakucho_130407_aomori_kuroda.0000.wav	コハクチョウ	Q26603
data01/sijuukara2_0710_hyogo_kaji.0006.wav	シジュウカラ	Q177798
data01/oomushikui_110610_sapporo_namba.0002.wav	オオムシクイ	Q12265905
data01/gojyukara_140425_nasushiobara_hirano.0000.wav	ゴジュウカラ	Q156767
data01/tsumi_090420_kokubunji_mju.0007.wav	ツミ	Q606755
data01/hamashigi_121028_hyogo_kuroda.0001.wav	ハマシギ	Q26650
data01/mamijiro_070522_kanuma_hirano.0001.wav	マミジロ	Q258964
data01/kikuitadaki_100529_nasushiobara.0005.wav	キクイタダキ	Q26657
data01/ruribitaki_110624_fuji_mju.0001.wav	ルリビタキ	Q129219
data01/tsubame_060530_kokubunji_mju.0001.wav	ツバメ	Q25429
data01/misago_140722_himeji_kuroda2.0003.wav	ミサゴ	Q25332
data01/yamagara_0902_hyogo_kaji.0003.wav	ヤマガラ	Q27075354
data01/kakesu_1103_hyogo_kaji.0013.wav	カケス	Q25354
data01/uguisu_101125_watarase_hirano.0003.wav	ウグイス	Q27075456
data01/kumataka120303_ishikawa_kuroda.0002.wav	クマタカ	Q1262185
data01/mozu_100331_watarase.0000.wav	モズ	Q804145
data01/onagagamo2_0801_hyogo_kaji.0006.wav	オナガガモ	Q25450
data01/miyamahoojiro_0903_hyogo_kaji.0015.wav	ミヤマホオジロ	Q1193779
data01/kawarahiwa_130623_date_kros.0001.wav	カワラヒワ	Q27075786
data01/ezomushikui_160502_fukuoka_kuroda.0011.wav	エゾムシクイ	Q2669182
data01/hachikuma_140823_nikko_abe.0000.wav	ハチクマ	Q605431
data01/yamagara-C_060529_tanzawa_mju.0000.wav	ヤマガラ	Q27075354
data01/nojiko_110523_yamanaka_mju.0000.wav	ノジコ	Q1588177
data01/rsanshokui_120419_yambaru_moriya.0002.wav	リュウキュウサンショウクイ	Q3233109
data01/rsanshokui_120419_yambaru_moriya.0002.wav	リュウキュウサンショウクイ	Q1590357
data01/rkibitaki_120423_ishigaki_moriya.0007.wav	リュウキュウキビタキ	Q1367236
data01/nyuunaisuzume_110809_nikko_hirano.0003.wav	ニュウナイスズメ	Q1316962
data01/nyuunaisuzume_110809_nikko_hirano.0003.wav	ニュウナイスズメ	Q28868046
data01/amamiyamashigi_040312_kagoshima_kaji.0000.wav	アマミヤマシギ	Q265279
data01/kohakucho_151129_kaga_mju.0010.wav	コハクチョウ	Q26603
data01/suzume_120210_nemuro_mju.0009.wav	スズメ	Q25968
data01/fukurou_070605_nasushiobara_hirano.0002.wav	フクロウ	Q190083
data01/kibitaki1_0904_hyogo_kaji.0003.wav	キビタキ	Q1367236
data01/kawagarasu_hyogo_151106_kaji.0001.wav	カワガラス	Q1034960
data01/toratsugumi_141231_utsunomiya_hirano.0002.wav	トラツグミ	Q695723
data01/toratsugumi_141231_utsunomiya_hirano.0002.wav	トラツグミ	Q949662
data01/ruribitaki_060722_marunuma_hirano.0003.wav	ルリビタキ	Q129219
data01/akahige_120211_amami_ishida.0004.wav	アカヒゲ	Q27075672
data01/hakuseki_090318b_hitachi_hirano.0000.wav	ハクセキレイ	Q2897097
data01/hakuseki_090318b_hitachi_hirano.0000.wav	ハクセキレイ	Q25399
data01/sijuukara1_060311_okinawa_kaji.0002.wav	シジュウカラ	Q177798
data01/ban_080600_hyougo_kaji.0004.wav	バン	Q18847
data01/koshiaka_160505_mooka_hirano.0003.wav	コシアカツバメ	Q27075446
data01/kosagi_120526_kuki_endo.0001.wav	コサギ	Q131709
data01/kochidori2_10323_watarase.0003.wav	コチドリ	Q18851
data01/kumagera_110326b_tomakomai_namba.0000.wav	クマゲラ	Q143284
data01/kumagera_110326b_tomakomai_namba.0002.wav	クマゲラ	Q143284
data01/hikuina_151124_watarase_hirano.0011.wav	ヒクイナ	Q1076585
data01/munaguro111015_hyogo_kuroda.0000.wav	ムナグロ	Q18865
data01/shime_0812_hyogo_kaji.0000.wav	シメ	Q174088
data01/kosame_130514_nasushio_hirano.0007.wav	コサメビタキ	Q27075642
data01/kosame_130514_nasushio_hirano.0007.wav	コサメビタキ	Q790623
data01/shirohara_090412_utsunomiya_hirano.0004.wav	シロハラ	Q1589031
data01/yamagera_141025_nopporo_mju.0003.wav	ヤマゲラ	Q201106
data01/ooruri_0905_hyogo_kaji.0001.wav	オオルリ	Q73477
data01/kusashigi_071107_watarase_hirano.0002.wav	クサシギ	Q28450
data01/kusashigi_071107_watarase_hirano.0004.wav	クサシギ	Q28450
data01/yotaka-ueta-nigata060603.0025.wav	ヨタカ	Q1440261
data01/ikaru_0904_hyogo_kaji.0002.wav	イカル	Q1052029
data01/kaistuburi_1001_hyogo_kaji.0006.wav	カイツブリ	Q25421
data01/ojirobitaki_111204_utsunomiya_hirano.0000.wav	オジロビタキ	Q2784761
data01/kanmuriwashi_050409_okinawa_kaji.0000.wav	カンムリワシ	Q431212
data01/akahige_090721_tokara_seki.0000.wav	アカヒゲ	Q27075672
data01/akahige_090721_tokara_seki.0002.wav	アカヒゲ	Q27075672
data01/akakokko_160515_miyake_kuroda.0003.wav	アカコッコ	Q2587219
data01/tsubame_1005_hyogo_kaji.0005.wav	ツバメ	Q25429
data01/shimagoma_160511_tobishima_mima.0000.wav	シマゴマ	Q1192214
data01/mukudori_040529_fuchu_mju.0000.wav	ムクドリ	Q27075595
data01/konohazuku_hinoyama_0706_kuroda.0022.wav	コノハズク	Q171563
data01/konohazuku_hinoyama_0706_kuroda.0022.wav	コノハズク	Q1260390
data01/ezobitaki1_1009_hyogo_kaji.0003.wav	エゾビタキ	Q1315879
data01/nobitaki2_070620_nagano_kaji.0013.wav	ノビタキ	Q6739527
data01/nobitaki2_070620_nagano_kaji.0013.wav	ノビタキ	Q1315689
